"id","year","as_cafe","ac_cafe","p_cafe","prec_mar","prec_aug","tmean_mar","tmean_aug","tmax_mar","tmax_aug","tmin_mar","tmin_aug","alt_mn","alt_sd","alt_dm"
52788,2013,94,76,87.5322,78.73622,21.724409,11.09488,10.391732,13.69488,13.09173,8.494882,7.691732,3123.95669291339,450.797004014607,1
5282,2007,2497,2197,2856.1001,111.04902,260.189542,21.49837,21.280392,24.01275,23.85163,18.983987,18.70915,1206.2671009772,470.576166442714,0
5282,2008,2762,2527,2527,137.555556,302.872549,20.6268,20.835294,23.32647,23.57092,17.927124,18.099673,1206.2671009772,470.576166442714,0
5282,2009,2150,1862,1794,108.48366,151.764706,21.21569,22.496732,23.71569,25.02059,18.715686,19.972876,1206.2671009772,470.576166442714,0
5282,2010,2284,2116,2115.8999,67.091503,175.379085,23.35163,22.015686,26.03824,24.52386,20.665033,19.507516,1206.2671009772,470.576166442714,0
5282,2011,2312,2030,2061,98.924837,109.888889,21.61013,22.258824,24.10948,25.14118,19.110784,19.376471,1206.2671009772,470.576166442714,0
5282,2012,2462,2080,2161,80.833333,102.771242,22.28072,22.660458,25.18072,25.47745,19.380719,19.843464,1206.2671009772,470.576166442714,0
5282,2013,2600,1849,2313.4058,108.72549,143.856209,22.73137,22.277778,25.28366,24.87255,20.179085,19.683007,1206.2671009772,470.576166442714,0
52885,2007,135,127,125,101.6,44.45,13.6075,12.914167,16.2075,15.515,11.0075,10.313333,2538.89166666667,545.064128457976,1
52885,2008,145,117,128.7,199.9,38.041667,13.05667,13.230833,15.85667,16.13083,10.256667,10.330833,2538.89166666667,545.064128457976,1
52885,2009,150,135,121.5,192.9,109.883333,13.49333,14.008333,15.79333,16.70833,11.193333,11.308333,2538.89166666667,545.064128457976,1
52885,2010,150,130,156.6,35.25,20.241667,14.96,13.3575,17.96,16.5575,11.96,10.1575,2538.89166666667,545.064128457976,1
52885,2011,150,115,138,148.35,33.483333,13.20417,13.750833,15.90417,16.65083,10.504167,10.850833,2538.89166666667,545.064128457976,1
52885,2012,397,207,248.4,179.4,30.983333,13.57667,13.976667,16.07667,17.47,11.076667,10.483333,2538.89166666667,545.064128457976,1
52885,2013,360,263,241.4414,80.666667,20.475,14.01667,13.36,16.61167,16.06,11.421667,10.66,2538.89166666667,545.064128457976,1
5306,2007,659,582,698.4,160.283186,277.840708,16.20177,15.825664,18.61062,18.12212,13.79292,13.529204,1962.50892857143,282.912395173817,1
5306,2008,700,590,708,179.955752,256.566372,15.29381,15.347788,17.99381,17.80619,12.593805,12.889381,1962.50892857143,282.912395173817,1
5306,2009,727,692,643.6,174.40708,154.097345,16.09292,16.973451,18.77965,19.17522,13.406195,14.771681,1962.50892857143,282.912395173817,1
5306,2010,797,699,650.1,87.39823,200.176991,18.0177,16.746018,20.32301,19.14602,15.712389,14.346018,1962.50892857143,282.912395173817,1
5306,2011,765,713,520,120.80531,236.584071,16.42301,16.706195,19.02301,19.19292,13.823009,14.219469,1962.50892857143,282.912395173817,1
5306,2012,951,720,654,90.610619,146.619469,17.00442,17.161062,20.00442,19.57699,14.004425,14.745133,1962.50892857143,282.912395173817,1
5306,2013,733,639,440.0565,126.522124,168.318584,17.43982,16.823894,19.76814,19.13628,15.111504,14.511504,1962.50892857143,282.912395173817,1
5308,2007,379,379,426,137.791667,252.927083,17.82604,17.715625,20.42604,20.48125,15.226042,14.95,1849.84210526316,342.340545761259,1
5308,2008,411,368,414,152.947917,304.583333,16.96771,17.142708,19.76771,20.02708,14.167708,14.258333,1849.84210526316,342.340545761259,1
5308,2009,411,396,446,148.604167,104.291667,17.60417,18.878125,20.21979,21.60417,14.988542,16.152083,1849.84210526316,342.340545761259,1
5308,2010,412,403,604.5,74.072917,164.3125,19.77812,18.567708,22.51354,21.26771,17.042708,15.867708,1849.84210526316,342.340545761259,1
5308,2011,363,351,350.9,113.270833,127.84375,18.0625,18.60625,20.6625,21.65312,15.4625,15.559375,1849.84210526316,342.340545761259,1
5308,2012,363,265,198.75,103.364583,100.770833,18.61563,19.077083,21.51562,22.09062,15.715625,16.063542,1849.84210526316,342.340545761259,1
5308,2013,274,221,207.0698,92.916667,133.6875,19.11979,18.679167,21.71979,21.48021,16.519792,15.878125,1849.84210526316,342.340545761259,1
5310,2007,754,690,776.8,154.375,320.227041,19.51403,19.520663,22.21276,22.41276,16.815306,16.628571,1461.86956521739,347.707290499093,0
5310,2008,787,587,645.7,130.897959,297.864796,18.67883,18.873469,21.57883,21.85536,15.778827,15.891837,1461.86956521739,347.707290499093,0
5310,2009,795,706,776.6,185.831633,117.52551,19.32832,20.65,22.02832,23.55944,16.628316,17.740561,1461.86956521739,347.707290499093,0
5310,2010,818,665,731.5,92.436224,150.05102,21.49643,20.432908,24.29031,23.32015,18.702551,17.545663,1461.86956521739,347.707290499093,0
5310,2011,810,650,610,118.67602,194.211735,19.7773,20.404592,22.4773,23.58546,17.077296,17.223724,1461.86956521739,347.707290499093,0
5310,2012,829,733,439.8,141.538265,136.165816,20.31378,20.88699,23.27526,24.07372,17.352806,17.70051,1461.86956521739,347.707290499093,0
5310,2013,829,642,321.2167,105.520408,132.785714,20.84617,20.495153,23.48189,23.45612,18.210459,17.534439,1461.86956521739,347.707290499093,0
5313,2007,926,853,639.8,157.554054,342.554054,18.26622,18.359009,21.06757,21.45721,15.464865,15.260811,1814.26244343891,406.754553968364,1
5313,2008,997,960,518.4,172.887387,338.054054,17.43739,17.708108,20.33784,20.91441,14.536937,14.502252,1814.26244343891,406.754553968364,1
5313,2009,997,907,489.8,161.184685,145.346847,17.9473,19.472523,20.6473,22.56982,15.247297,16.375225,1814.26244343891,406.754553968364,1
5313,2010,987,897,224.3,111.72973,214.873874,20.24054,19.112613,23.37883,22.09369,17.102252,16.131532,1814.26244343891,406.754553968364,1
5313,2011,962,942,235.5,140.603604,160.5,18.51126,19.185135,21.21126,22.65135,15.811261,15.718919,1814.26244343891,406.754553968364,1
5313,2012,210,195,195,165.702703,128.567568,19.03063,19.655405,22.03063,23.06036,16.030631,16.25045,1814.26244343891,406.754553968364,1
5313,2013,339,290,199.4767,140.626126,194.707207,19.58559,19.256757,22.4955,22.41081,16.675676,16.102703,1814.26244343891,406.754553968364,1
5315,2007,622,577,519.3,150.891304,371.753623,19.1471,19.098551,21.80217,21.90507,16.492029,16.292029,1501.98550724638,306.634878468736,0
5315,2008,711,595,536,127.724638,325.971014,18.28188,18.47029,21.18116,21.37029,15.382609,15.57029,1501.98550724638,306.634878468736,0
5315,2009,626,524,533,177.775362,119.630435,18.97391,20.224638,21.67391,23.07464,16.273913,17.374638,1501.98550724638,306.634878468736,0
5315,2010,541,453,533,86.07971,161.934783,21.1029,20.063768,23.8029,22.93551,18.402899,17.192029,1501.98550724638,306.634878468736,0
5315,2011,540,415,420,110.876812,215.57971,19.39275,19.994928,22.09275,23.09493,16.692754,16.894928,1501.98550724638,306.634878468736,0
5315,2012,548,400,300,137.594203,151.666667,19.91739,20.467391,22.82174,23.56739,17.013043,17.367391,1501.98550724638,306.634878468736,0
5315,2013,539,402,301.6649,96.949275,126.782609,20.44855,20.085507,23.04855,22.98551,17.848551,17.185507,1501.98550724638,306.634878468736,0
5321,2007,45,45,46,200.927083,266.083333,17.31146,17.372917,20.10312,20.40833,14.519792,14.3375,1962.14583333333,142.033278470162,1
5321,2008,45,45,40,199.729167,367.135417,16.48125,16.710417,19.38125,19.83958,13.58125,13.58125,1962.14583333333,142.033278470162,1
5321,2009,50,45,29.7,209.802083,106.40625,17.0375,18.475,19.7375,21.51667,14.3375,15.433333,1962.14583333333,142.033278470162,1
5321,2010,50,45,29.7,113.989583,160.375,19.29167,18.1625,22.33333,21.07396,16.25,15.251042,1962.14583333333,142.033278470162,1
5321,2011,50,45,29.7,170.822917,128.197917,17.575,18.179167,20.275,21.57917,14.875,14.779167,1962.14583333333,142.033278470162,1
5321,2012,15,0,0,132.354167,99.614583,18.07187,18.669792,21.07187,22.02917,15.071875,15.310417,1962.14583333333,142.033278470162,1
5321,2013,34,32,18.3007,127.739583,142.416667,18.63542,18.271875,21.45625,21.37187,15.814583,15.171875,1962.14583333333,142.033278470162,1
5347,2007,1264,960,864,110.440299,327.992537,18.97463,18.7,21.45672,21.16866,16.492537,16.231343,1676.48148148148,383.896652212387,1
5347,2008,1264,1264,1137.6,132.216418,368.507463,18.1,18.229104,20.8,20.84851,15.4,15.609701,1676.48148148148,383.896652212387,1
5347,2009,1265,1254,1128.6,111.552239,187.156716,18.76716,19.893284,21.3403,22.29403,16.19403,17.492537,1676.48148148148,383.896652212387,1
5347,2010,1240,1189,1070.1899,63.80597,229.925373,20.83209,19.516418,23.36045,21.97015,18.303731,17.062687,1676.48148148148,383.896652212387,1
5347,2011,1245,1064,900,101.589552,115.440299,19.14403,19.63806,21.64403,22.37836,16.64403,16.897761,1676.48148148148,383.896652212387,1
5347,2012,1244,1146,1146,73.5,104.149254,19.78134,20.073134,22.68134,22.74254,16.881343,17.403731,1676.48148148148,383.896652212387,1
5347,2013,1039,873,546.1422,85.044776,179.350746,20.21418,19.691791,22.67164,22.18284,17.756716,17.200746,1676.48148148148,383.896652212387,1
5353,2007,769,448,433,133.469697,244.348485,21.63182,21.243939,24.03182,23.54394,19.231818,18.943939,1175.09230769231,234.40654608213,0
5353,2008,660,591,561.5,154.045455,261.257576,20.74545,20.890909,23.34545,23.38636,18.145455,18.395455,1175.09230769231,234.40654608213,0
5353,2009,660,491,441.9,136.606061,159.045455,21.39545,22.483333,23.79545,24.7303,18.995455,20.236364,1175.09230769231,234.40654608213,0
5353,2010,664,496,496,81.166667,150.772727,23.39242,21.995455,25.88182,24.29545,20.90303,19.695455,1175.09230769231,234.40654608213,0
5353,2011,673,376,363,120.181818,84.242424,21.68182,22.25,24.08182,24.84848,19.281818,19.651515,1175.09230769231,234.40654608213,0
5353,2012,806,496,491,75.69697,84.848485,22.39697,22.634848,25.19697,25.16818,19.59697,20.101515,1175.09230769231,234.40654608213,0
5353,2013,1161,871,817.8555,114.121212,126.318182,22.80606,22.284848,25.20606,24.61364,20.406061,19.956061,1175.09230769231,234.40654608213,0
5364,2007,2348,2348,3170,140.73617,310.595745,15.71745,15.309362,18.18468,17.74638,13.250213,12.87234,2318.40254237288,389.966036483346,1
5364,2008,2408,2055,2697,168.770213,346.178723,14.80723,14.985532,17.4183,17.62213,12.19617,12.348936,2318.40254237288,389.966036483346,1
5364,2009,2392,2075,2490,154.697872,178.459574,15.4434,16.515745,17.78851,18.90426,13.098298,14.127234,2318.40254237288,389.966036483346,1
5364,2010,2256,1513,2420.8,84.434043,158.238298,17.46809,16.065957,20.10936,18.48426,14.826809,13.648085,2318.40254237288,389.966036483346,1
5364,2011,1856,790,1264,161.221277,88.991489,15.73787,16.226809,18.13787,18.99149,13.337872,13.462553,2318.40254237288,389.966036483346,1
5364,2012,2436,1914,1435.5,86.680851,89.685106,16.32511,16.625106,19.12596,19.31489,13.524255,13.935319,2318.40254237288,389.966036483346,1
5364,2013,2387,1879,2351.7964,145.378723,136.92766,16.85532,16.323404,19.36638,18.77404,14.344255,13.872766,2318.40254237288,389.966036483346,1
5368,2007,2000,1810,2244.3999,178.514523,258.883817,18.88465,18.560581,21.37303,21.04108,16.396266,16.080083,1688.7510373444,562.765659719333,1
5368,2008,1911,1389,1722.4,217.286307,296.908714,17.99212,18.173444,20.64274,20.83029,15.341494,15.516598,1688.7510373444,562.765659719333,1
5368,2009,1914,1803,1262.1,177.390041,145.721992,18.60539,19.775934,21.0249,22.20788,16.186307,17.343983,1688.7510373444,562.765659719333,1
5368,2010,1917,1693,2539.5,106.448133,142.514523,20.68548,19.314108,23.31826,21.74938,18.052697,16.878838,1688.7510373444,562.765659719333,1
5368,2011,1942,1644,2050,148.340249,84.074689,18.95228,19.515768,21.38714,22.31245,16.517427,16.719087,1688.7510373444,562.765659719333,1
5368,2012,1977,1632,1224,106.120332,81.261411,19.59129,19.914938,22.4332,22.64232,16.749378,17.187552,1688.7510373444,562.765659719333,1
5368,2013,1700,1396,1309.7841,137.572614,117.369295,20.06888,19.566805,22.57842,22.07261,17.559336,17.060996,1688.7510373444,562.765659719333,1
5376,2007,587,559,627,160.551282,282.230769,15.85256,15.734615,18.51346,18.57692,13.191667,12.892308,2166.46835443038,161.871525327726,1
5376,2008,489,441,442,209.692308,375.128205,14.98013,15.188462,17.78013,18.16987,12.180128,12.207051,2166.46835443038,161.871525327726,1
5376,2009,528,443,420,167.301282,126.211538,15.55513,16.878846,18.15513,19.68205,12.955128,14.075641,2166.46835443038,161.871525327726,1
5376,2010,454,303,424.5,79.647436,179.583333,17.75833,16.495513,20.65705,19.22372,14.859615,13.767308,2166.46835443038,161.871525327726,1
5376,2011,450,420,400,148.814103,106.762821,16.03782,16.576282,18.63782,19.74679,13.437821,13.405769,2166.46835443038,161.871525327726,1
5376,2012,449,449,336.75,95.519231,94.301282,16.54808,17.029487,19.44808,20.13397,13.648077,13.925,2166.46835443038,161.871525327726,1
5376,2013,408,343,321.9042,99.897436,145.717949,17.1,16.654487,19.80897,19.53077,14.391026,13.778205,2166.46835443038,161.871525327726,1
5380,2007,76,47,37.6,177.953488,258.046512,17.02791,16.802326,19.52791,19.40233,14.527907,14.202326,2145.63636363636,315.000560420992,1
5380,2008,76,76,60.8,225.674419,300.116279,16.14651,16.309302,18.84651,19.01628,13.446512,13.602326,2145.63636363636,315.000560420992,1
5380,2009,66,66,59,184.162791,138.046512,16.79535,17.969767,19.39535,20.48837,14.195349,15.451163,2145.63636363636,315.000560420992,1
5380,2010,56,56,44.8,96.651163,177.813953,18.90698,17.602326,21.53256,20.1093,16.281395,15.095349,2145.63636363636,315.000560420992,1
5380,2011,70,70,60,133.302326,127.860465,17.20233,17.693023,19.70233,20.57209,14.702326,14.813953,2145.63636363636,315.000560420992,1
5380,2012,70,70,52.5,104.697674,112.046512,17.7814,18.137209,20.6814,20.94419,14.881395,15.330233,2145.63636363636,315.000560420992,1
5380,2013,50,29,27.4792,121.186047,140.883721,18.26977,17.755814,20.77209,20.35814,15.767442,15.153488,2145.63636363636,315.000560420992,1
54001,2007,69,67,24.1656,63.174794,77.714179,26.53968,27.071343,29.89835,30.27134,23.181095,23.871343,253.033008252063,199.087672426094,0
54001,2008,69,67,24.1656,32.633158,77.547637,25.18912,26.354239,28.41455,30.02168,21.963691,22.686947,253.033008252063,199.087672426094,0
54001,2009,84,84,13.721,141.003001,23.48012,25.21958,27.520555,28.25124,31.01763,22.187922,24.023481,253.033008252063,199.087672426094,0
54001,2010,71,71,36.5049,16.378095,41.536384,28.22971,27.427082,32.08942,30.94336,24.369992,23.910953,253.033008252063,199.087672426094,0
54001,2011,56,50,20.3963,132.535634,19.726932,25.04884,27.814404,27.93166,32.2144,22.166017,23.414404,253.033008252063,199.087672426094,0
54001,2012,48,42,17.3689,42.735934,17.870968,26.02026,27.917779,29.19032,32.16917,22.850188,23.666392,253.033008252063,199.087672426094,0
54001,2013,56,51,18.5505,40.783946,67.269317,27.29617,27.61913,30.76114,31.38545,23.831283,23.852813,253.033008252063,199.087672426094,0
54003,2007,492,456,188.0587,96.936926,127.36681,17.35407,17.42523,20.66981,20.53386,14.038396,14.316595,1848.19006744329,448.323883990691,1
54003,2008,492,456,188.0587,81.055726,127.198408,16.27318,16.756338,19.56436,20.23791,12.981996,13.274832,1848.19006744329,448.323883990691,1
54003,2009,595,595,193.936,155.86834,31.265156,16.60447,18.079179,19.59663,21.60453,13.612309,14.553827,1848.19006744329,448.323883990691,1
54003,2010,614,539,382.4742,40.83466,64.296999,18.9147,17.908022,22.5583,21.26669,15.271157,14.549418,1848.19006744329,448.323883990691,1
54003,2011,671,419,213.6984,107.980404,78.203307,16.46914,18.098898,19.37722,22.35781,13.561115,13.839988,1848.19006744329,448.323883990691,1
54003,2012,658,411,209.658,48.778322,28.043478,17.19106,18.087324,20.32743,22.12505,14.054685,14.049724,1848.19006744329,448.323883990691,1
54003,2013,666,571,299.4476,71.5297,82.304348,18.20759,18.159094,21.38928,21.92021,15.025903,14.397979,1848.19006744329,448.323883990691,1
54051,2007,2128,2066,757.0988,117.778189,100.730129,16.09261,16.034196,19.72495,19.14898,12.460259,12.919778,2129.84357541899,792.914008414173,1
54051,2008,2128,2066,757.0988,117.554529,84.672828,14.83734,15.466359,18.23734,19.06636,11.437338,11.866359,2129.84357541899,792.914008414173,1
54051,2009,2296,2296,456.078,148.205176,24.462107,15.09926,16.616636,18.38835,20.21664,11.810351,13.016636,2129.84357541899,792.914008414173,1
54051,2010,2170,1991,1001.3086,28.81146,53.125693,17.56913,16.460444,21.6146,19.88688,13.52366,13.034011,2129.84357541899,792.914008414173,1
54051,2011,2127,1388,559.4575,102.288355,53.365989,14.93253,16.526617,17.96969,20.87264,11.895379,12.180776,2129.84357541899,792.914008414173,1
54051,2012,1745,1139,459.0208,47.582255,16.4122,15.58133,16.501479,18.8841,20.55656,12.278558,12.446396,2129.84357541899,792.914008414173,1
54051,2013,1798,1560,768.1373,76.264325,108.50647,16.77338,16.586506,20.4037,20.30444,13.143068,12.868577,2129.84357541899,792.914008414173,1
54099,2007,773,748,263.6825,110.28,98.275,19.7475,19.7485,23.4085,22.867,16.0865,16.63,1504.43,432.432403989456,0
54099,2008,773,748,263.6825,82.335,83.245,18.4045,19.2095,21.799,22.8195,15.01,15.5995,1504.43,432.432403989456,0
54099,2009,795,795,142.616,145.345,23.08,18.579,20.2895,21.8735,23.8725,15.2845,16.7065,1504.43,432.432403989456,0
54099,2010,780,733,352.9895,20.41,46.97,21.244,20.147,25.3385,23.634,17.1495,16.66,1504.43,432.432403989456,0
54099,2011,808,517,197.2245,117.165,30.645,18.3915,20.285,21.4455,24.678,15.3375,15.892,1504.43,432.432403989456,0
54099,2012,550,352,134.2255,48.675,12.74,19.1185,20.2315,22.4185,24.303,15.8185,16.16,1504.43,432.432403989456,0
54099,2013,550,488,257.4556,60.45,109.485,20.3785,20.2375,24.0775,23.9375,16.6795,16.5375,1504.43,432.432403989456,0
54109,2007,908,858,441.4969,109.323988,131.900312,18.05421,18.28567,21.39377,21.48567,14.715265,15.08567,1598.5652173913,527.133437416444,1
54109,2008,908,858,441.4969,77.604361,128.080997,16.8919,17.583801,20.18723,21.18318,13.596573,13.984424,1598.5652173913,527.133437416444,1
54109,2009,993,993,500.969,198.339564,31.264798,17.12336,18.862928,20.10685,22.45639,14.139875,15.26947,1598.5652173913,527.133437416444,1
54109,2010,1024,946,774.0967,37.23676,62.358255,19.65514,18.716511,23.39003,22.2109,15.920249,15.222118,1598.5652173913,527.133437416444,1
54109,2011,1078,699,432.5082,146.376947,62.747664,16.98037,18.941745,19.88037,23.34112,14.080374,14.542368,1598.5652173913,527.133437416444,1
54109,2012,1032,669,413.954,62.956386,25.548287,17.73583,18.993146,20.88567,23.19315,14.586293,14.793146,1598.5652173913,527.133437416444,1
54109,2013,1067,829,516.363,75.971963,95.249221,18.86231,18.948598,22.13988,22.78972,15.584735,15.107477,1598.5652173913,527.133437416444,1
5411,2007,1250,1250,1375,92.580645,339.524194,18.37702,18.100403,20.87702,20.54032,15.877016,15.660484,1928.78629032258,733.584488049489,1
5411,2008,1313,1180,899.2,102.294355,344.403226,17.48266,17.5875,20.27137,20.1746,14.693952,15.000403,1928.78629032258,733.584488049489,1
5411,2009,1402,1256,678.2,105.887097,149.689516,18.24637,19.26371,20.94637,21.62944,15.546371,16.897984,1928.78629032258,733.584488049489,1
5411,2010,1551,1300,1625,47.520161,242.16129,20.24718,19.035484,22.65403,21.5629,17.840323,16.508065,1928.78629032258,733.584488049489,1
5411,2011,1554,1350,1100,81.342742,148.354839,18.61653,19.027016,21.21653,21.67823,16.016532,16.375806,1928.78629032258,733.584488049489,1
5411,2012,1559,1200,1200,57.209677,103.967742,19.22298,19.473387,22.22298,22.05968,16.222984,16.8875,1928.78629032258,733.584488049489,1
5411,2013,1766,1524,1430.118,70.366935,197.28629,19.64556,19.108871,22.04556,21.57177,17.245565,16.645968,1928.78629032258,733.584488049489,1
54128,2007,757,663,327.6869,92.898072,91.488981,17.78237,17.72011,21.30909,20.8084,14.255647,14.631818,1760.03856749311,873.749001218992,1
54128,2008,757,663,327.6869,101.363636,86.772727,16.63402,17.12135,20.02273,20.63264,13.245317,13.610055,1760.03856749311,873.749001218992,1
54128,2009,941,941,344.432,119.213499,23.65978,16.97713,18.396281,20.16598,21.99573,13.788292,14.796832,1760.03856749311,873.749001218992,1
54128,2010,1008,885,783.3642,33.626722,51.398072,19.26584,18.181405,23.14229,21.52369,15.389394,14.839118,1760.03856749311,873.749001218992,1
54128,2011,1067,639,437.6862,75.727273,65.595041,16.83072,18.30427,19.83072,22.5686,13.830716,14.039945,1760.03856749311,873.749001218992,1
54128,2012,1115,668,457.2904,37.089532,18.84022,17.53072,18.27562,20.77727,22.26433,14.28416,14.286915,1760.03856749311,873.749001218992,1
54128,2013,1131,872,617.8019,67.809917,81.326446,18.57383,18.420937,22.01047,22.14063,15.13719,14.70124,1760.03856749311,873.749001218992,1
54172,2007,852,823,318.4713,82.237374,72.065657,19.10101,19.062626,22.78333,22.16263,15.418687,15.962626,1606.58375634518,492.516061418514,1
54172,2008,852,823,318.4713,57.954545,61.378788,17.74141,18.540909,21.14141,22.14091,14.341414,14.940909,1606.58375634518,492.516061418514,1
54172,2009,788,788,184.587,105.419192,18.035354,17.90758,19.573737,21.2404,23.07525,14.574747,16.072222,1606.58375634518,492.516061418514,1
54172,2010,696,653,424.6414,14.262626,36.893939,20.58333,19.463636,24.7,22.93081,16.466667,15.996465,1606.58375634518,492.516061418514,1
54172,2011,607,431,237.2583,93.191919,20.808081,17.71313,19.559091,20.78384,23.90152,14.642424,15.216667,1606.58375634518,492.516061418514,1
54172,2012,532,378,207.8556,36.323232,10.505051,18.40606,19.500505,21.71313,23.52828,15.09899,15.472727,1606.58375634518,492.516061418514,1
54172,2013,525,458,243.9279,42.378788,84.146465,19.70051,19.491414,23.44293,23.13737,15.958081,15.845455,1606.58375634518,492.516061418514,1
54174,2007,57,53,16.0644,128.800431,99.910266,14.08363,13.81163,17.93216,16.84688,10.235104,10.776382,2602.67025862069,622.973667964212,1
54174,2008,57,53,16.0644,113.389088,86.063173,12.84817,13.414932,16.34817,16.94386,9.348169,9.886001,2602.67025862069,622.973667964212,1
54174,2009,98,98,13.419,119.102656,39.718593,13.01551,14.304523,16.5196,17.75255,9.511414,10.856569,2602.67025862069,622.973667964212,1
54174,2010,122,79,31.7593,32.015075,104.782484,15.47947,14.283776,19.73295,17.68378,11.226059,10.883776,2602.67025862069,622.973667964212,1
54174,2011,148,58,17.7448,90.662599,74.30079,12.91543,14.08794,16.11357,18.28055,9.717373,9.895334,2602.67025862069,622.973667964212,1
54174,2012,155,61,18.4702,58.034458,46.372577,13.34422,14.027997,16.75628,17.82075,9.932161,10.235248,2602.67025862069,622.973667964212,1
54174,2013,170,140,61.5813,87.84781,156.959799,14.64774,14.106461,18.58004,17.56626,10.715434,10.646662,2602.67025862069,622.973667964212,1
54206,2007,2905,2642,1694.9856,77.681818,171.978182,22.86673,22.946,25.79418,25.87909,19.939273,20.012909,750.612226277372,405.491719305985,0
54206,2008,2905,2642,1694.9856,64.731818,169.814545,22.11809,22.205,25.31809,25.37127,18.918091,19.038727,750.612226277372,405.491719305985,0
54206,2009,2944,2944,1262.911,144.514545,54.016364,22.26764,23.637636,24.918,26.80209,19.617273,20.473273,750.612226277372,405.491719305985,0
54206,2010,2990,2607,2991.4866,63.855455,108.228182,24.42927,23.621636,27.52636,26.88545,21.332182,20.357818,750.612226277372,405.491719305985,0
54206,2011,2971,1764,1671.4224,85.417273,99.04,22.21236,24.012818,24.95291,28.04473,19.471818,19.980909,750.612226277372,405.491719305985,0
54206,2012,3079,1828,1732.0079,74.013636,89.421818,23.06082,23.892727,25.955,27.76664,20.166636,20.018909,750.612226277372,405.491719305985,0
54206,2013,3079,2459,2019.7441,71.295455,70.775455,23.70727,23.767818,26.34482,27.32927,21.069727,20.206364,750.612226277372,405.491719305985,0
54223,2007,1541,1511,724.1194,113.049217,90.637584,15.14787,15.031096,18.85391,18.1311,11.441834,11.931096,2287.84304932735,762.328138691907,1
54223,2008,1541,1511,724.1194,121.0783,72.055928,13.8783,14.497539,17.28009,18.09754,10.47651,10.897539,2287.84304932735,762.328138691907,1
54223,2009,1630,1630,549.484,133.543624,23.644295,14.12528,15.600671,17.48412,19.20067,10.766667,12.000671,2287.84304932735,762.328138691907,1
54223,2010,1668,1508,1064.5675,25.494407,53.838926,16.6,15.461745,20.71857,18.86309,12.481432,12.060403,2287.84304932735,762.328138691907,1
54223,2011,1696,1176,594.8019,95.051454,50.002237,13.96219,15.470022,17.0604,19.79329,10.863982,11.146756,2287.84304932735,762.328138691907,1
54223,2012,1571,1089,550.8828,44.780761,17.071588,14.56756,15.435123,17.92774,19.44966,11.207606,11.420582,2287.84304932735,762.328138691907,1
54223,2013,1533,1324,797.2667,74.194631,110.024609,15.78881,15.532886,19.51119,19.23289,12.066443,11.832886,2287.84304932735,762.328138691907,1
54239,2007,1590,1562,610.4144,84.603865,79.487923,22.76232,22.885024,26.35266,26.07633,19.171981,19.69372,875.352657004831,358.847827607788,0
54239,2008,1590,1562,610.4144,58.217391,69.492754,21.40097,22.307729,24.75266,25.95652,18.049275,18.658937,875.352657004831,358.847827607788,0
54239,2009,1625,1625,413.317,123.927536,17.545894,21.54589,23.431401,24.77633,27.0314,18.315942,19.831401,875.352657004831,358.847827607788,0
54239,2010,1563,1530,848.2886,15.777778,34.352657,24.30193,23.258454,28.32464,26.75845,20.279227,19.758454,875.352657004831,358.847827607788,0
54239,2011,1208,1043,473.9612,105.376812,21.096618,21.35072,23.50628,24.35072,27.90628,18.350725,19.10628,875.352657004831,358.847827607788,0
54239,2012,806,696,316.2645,39.357488,8.811594,22.19227,23.47971,25.49227,27.59469,18.892271,19.364734,875.352657004831,358.847827607788,0
54239,2013,843,757,459.2167,45.589372,81.502415,23.43043,23.431884,27.05459,27.16329,19.806763,19.700483,875.352657004831,358.847827607788,0
54245,2007,1710,1519,824.5613,81.19244,187.452135,21.80638,21.725037,24.73726,24.61787,18.875552,18.832204,902.73735886107,409.460663092719,0
54245,2008,1710,1519,824.5613,73.539519,188.332351,21.08247,21.010015,24.31316,24.13864,17.851792,17.881443,902.73735886107,409.460663092719,0
54245,2009,1761,1761,665.715,138.330879,59.337752,21.32219,22.471085,24.01674,25.60825,18.627639,19.333922,902.73735886107,409.460663092719,0
54245,2010,1966,1669,1483.1947,68.77565,124.59352,23.31561,22.426559,26.37619,25.62391,20.255032,19.22921,902.73735886107,409.460663092719,0
54245,2011,1822,1204,828.7,81.598429,116.538046,21.23554,22.780903,24.02646,26.73814,18.444624,18.82376,902.73735886107,409.460663092719,0
54245,2012,1905,1259,866.7496,74.06971,104.457045,22.08856,22.595876,25.01296,26.3512,19.164212,18.84055,902.73735886107,409.460663092719,0
54245,2013,1898,1550,1025.9812,75.274423,79.786451,22.63009,22.552725,25.22101,26.05675,20.039175,19.048748,902.73735886107,409.460663092719,0
5425,2007,243,243,109.4,177.921875,333.991071,23.43884,23.739955,26.37478,26.89955,20.502902,20.580357,745.464285714286,175.429109110849,0
5425,2008,263,233,139.8,139.881696,414.026786,22.70268,23.003795,25.70268,26.23594,19.702679,19.771652,745.464285714286,175.429109110849,0
5425,2009,273,243,145.8,179.790179,98.959821,23.19487,24.811384,25.9933,28.09174,20.396429,21.531027,745.464285714286,175.429109110849,0
5425,2010,283,263,157.8,137.886161,184.308036,25.42589,24.544866,28.67411,27.64062,22.177679,21.449107,745.464285714286,175.429109110849,0
5425,2011,293,283,160,131.129464,214.359375,23.74085,24.557143,26.47656,28.16719,21.005357,20.947098,745.464285714286,175.429109110849,0
